Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-12-01 00:00:00-05:00,278.010009765625,283.4200134277344,276.1400146484375,283.1000061035156,46587700,0.0,0.0,AAPL
2025-12-02 00:00:00-05:00,283.0,287.3999938964844,282.6300048828125,286.19000244140625,53669500,0.0,0.0,AAPL
2025-12-03 00:00:00-05:00,286.20001220703125,288.6199951171875,283.29998779296875,284.1499938964844,43538700,0.0,0.0,AAPL
2025-12-04 00:00:00-05:00,284.1000061035156,284.7300109863281,278.5899963378906,280.70001220703125,43989100,0.0,0.0,AAPL
2025-12-05 00:00:00-05:00,280.5400085449219,281.1400146484375,278.04998779296875,278.7799987792969,47244000,0.0,0.0,AAPL
2025-12-01 00:00:00-05:00,639.5499877929688,645.3200073242188,637.760009765625,640.8699951171875,13029900,0.0,0.0,META
2025-12-02 00:00:00-05:00,642.3400268554688,647.8699951171875,638.0700073242188,647.0999755859375,11640900,0.0,0.0,META
2025-12-03 00:00:00-05:00,644.4099731445312,648.8499755859375,637.5499877929688,639.5999755859375,11134300,0.0,0.0,META
2025-12-04 00:00:00-05:00,676.0,676.0999755859375,660.0499877929688,661.530029296875,29874600,0.0,0.0,META
2025-12-05 00:00:00-05:00,664.0,674.6900024414062,662.3900146484375,673.4199829101562,21166900,0.0,0.0,META
2025-12-01 00:00:00-05:00,233.22000122070312,235.8000030517578,232.25,233.8800048828125,42904000,0.0,0.0,AMZN
2025-12-02 00:00:00-05:00,235.00999450683594,238.97000122070312,233.5500030517578,234.4199981689453,45785400,0.0,0.0,AMZN
2025-12-03 00:00:00-05:00,233.35000610351562,233.3800048828125,230.61000061035156,232.3800048828125,35495100,0.0,0.0,AMZN
2025-12-04 00:00:00-05:00,232.77000427246094,233.5,226.8000030517578,229.11000061035156,45683200,0.0,0.0,AMZN
2025-12-05 00:00:00-05:00,230.32000732421875,231.24000549316406,228.5500030517578,229.52999877929688,33075500,0.0,0.0,AMZN
2025-12-01 00:00:00-05:00,106.51000213623047,109.33999633789062,106.30999755859375,109.12999725341797,24873400,0.0,0.0,NFLX
2025-12-02 00:00:00-05:00,109.20999908447266,109.7300033569336,107.5199966430664,109.3499984741211,25763000,0.0,0.0,NFLX
2025-12-03 00:00:00-05:00,106.58999633789062,106.87000274658203,102.02999877929688,103.95999908447266,53593400,0.0,0.0,NFLX
2025-12-04 00:00:00-05:00,103.56999969482422,103.80000305175781,101.7699966430664,103.22000122070312,51779100,0.0,0.0,NFLX
2025-12-05 00:00:00-05:00,98.77999877929688,104.79000091552734,97.73999786376953,100.23999786376953,133177200,0.0,0.0,NFLX
2025-12-01 00:00:00-05:00,317.4750061035156,319.6300048828125,313.9800109863281,315.1199951171875,28520600,0.0,0.0,GOOG
2025-12-02 00:00:00-05:00,316.8999938964844,318.6000061035156,314.2200012207031,316.0199890136719,24668200,0.0,0.0,GOOG
2025-12-03 00:00:00-05:00,316.0299987792969,322.0400085449219,314.2799987792969,320.6199951171875,32285100,0.0,0.0,GOOG
2025-12-04 00:00:00-05:00,323.0450134277344,323.0989990234375,315.5899963378906,318.3900146484375,20831600,0.0,0.0,GOOG
2025-12-05 00:00:00-05:00,320.0,323.8299865722656,319.9800109863281,322.0899963378906,15693700,0.0,0.0,GOOG
