Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2026-04-27 00:00:00-04:00,266.0899963378906,268.3599853515625,265.07000732421875,267.6099853515625,41466800,0.0,0.0,AAPL
2026-04-28 00:00:00-04:00,272.3399963378906,273.2300109863281,268.6600036621094,270.7099914550781,40018900,0.0,0.0,AAPL
2026-04-29 00:00:00-04:00,267.54998779296875,271.0400085449219,267.0400085449219,270.1700134277344,30047900,0.0,0.0,AAPL
2026-04-30 00:00:00-04:00,270.5,276.0,268.1400146484375,271.3500061035156,91848200,0.0,0.0,AAPL
2026-05-01 00:00:00-04:00,278.8599853515625,287.2200012207031,278.3699951171875,280.1400146484375,79844600,0.0,0.0,AAPL
2026-04-27 00:00:00-04:00,671.0,682.5,670.8400268554688,678.6199951171875,12805200,0.0,0.0,META
2026-04-28 00:00:00-04:00,674.239990234375,678.1799926757812,665.6300048828125,671.3400268554688,10606800,0.0,0.0,META
2026-04-29 00:00:00-04:00,668.9099731445312,674.25,663.8099975585938,669.1199951171875,18947500,0.0,0.0,META
2026-04-30 00:00:00-04:00,619.3200073242188,620.8499755859375,600.0,611.9099731445312,52765000,0.0,0.0,META
2026-05-01 00:00:00-04:00,614.6900024414062,618.8800048828125,606.1099853515625,608.75,21357400,0.0,0.0,META
2026-04-27 00:00:00-04:00,263.4599914550781,264.1499938964844,260.3399963378906,261.1199951171875,44906800,0.0,0.0,AMZN
2026-04-28 00:00:00-04:00,258.3900146484375,261.0299987792969,256.6300048828125,259.70001220703125,42204400,0.0,0.0,AMZN
2026-04-29 00:00:00-04:00,257.989990234375,265.9100036621094,257.70001220703125,263.0400085449219,72367900,0.0,0.0,AMZN
2026-04-30 00:00:00-04:00,273.1700134277344,273.8800048828125,256.1600036621094,265.05999755859375,100974900,0.0,0.0,AMZN
2026-05-01 00:00:00-04:00,265.5799865722656,273.32000732421875,262.739990234375,268.260009765625,50780000,0.0,0.0,AMZN
2026-04-27 00:00:00-04:00,92.05000305175781,92.83999633789062,91.30000305175781,91.37000274658203,29707400,0.0,0.0,NFLX
2026-04-28 00:00:00-04:00,91.5,92.33999633789062,90.0199966430664,92.2699966430664,33418100,0.0,0.0,NFLX
2026-04-29 00:00:00-04:00,91.2300033569336,92.86000061035156,90.86000061035156,92.12000274658203,26122100,0.0,0.0,NFLX
2026-04-30 00:00:00-04:00,91.3499984741211,94.22000122070312,90.7699966430664,93.61000061035156,40923000,0.0,0.0,NFLX
2026-05-01 00:00:00-04:00,94.41999816894531,94.69999694824219,91.9000015258789,92.05999755859375,30323200,0.0,0.0,NFLX
2026-04-27 00:00:00-04:00,343.8800048828125,350.8999938964844,340.80999755859375,348.5199890136719,17443000,0.0,0.0,GOOG
2026-04-28 00:00:00-04:00,346.9200134277344,349.8999938964844,344.2799987792969,347.5,18502300,0.0,0.0,GOOG
2026-04-29 00:00:00-04:00,345.4800109863281,353.3999938964844,342.42999267578125,347.30999755859375,22232200,0.0,0.0,GOOG
2026-04-30 00:00:00-04:00,371.2550048828125,382.6300048828125,363.0899963378906,381.94000244140625,44570500,0.0,0.0,GOOG
2026-05-01 00:00:00-04:00,377.9800109863281,383.3900146484375,375.260009765625,383.2200012207031,28007600,0.0,0.0,GOOG
