Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2026-06-12 00:00:00-04:00,296.0299987792969,297.1400146484375,289.6199951171875,291.1300048828125,38742100,0.0,0.0,AAPL
2026-06-15 00:00:00-04:00,294.1199951171875,297.7799987792969,291.70001220703125,296.4200134277344,45732600,0.0,0.0,AAPL
2026-06-16 00:00:00-04:00,295.25,300.4800109863281,293.9700012207031,299.239990234375,39874400,0.0,0.0,AAPL
2026-06-17 00:00:00-04:00,300.8500061035156,302.07000732421875,294.3599853515625,295.95001220703125,42745100,0.0,0.0,AAPL
2026-06-18 00:00:00-04:00,298.1099853515625,300.57000732421875,295.6199951171875,298.010009765625,85962200,0.0,0.0,AAPL
2026-06-12 00:00:00-04:00,572.4194595335534,575.5365655300229,560.3806300495169,566.4549560546875,14326400,0.0,0.0,META
2026-06-15 00:00:00-04:00,579.9000244140625,601.27001953125,579.2999877929688,593.47998046875,17653300,0.525,0.0,META
2026-06-16 00:00:00-04:00,593.6500244140625,605.8099975585938,592.0,600.2100219726562,11344400,0.0,0.0,META
2026-06-17 00:00:00-04:00,592.0,593.8099975585938,566.1900024414062,567.5800170898438,20478300,0.0,0.0,META
2026-06-18 00:00:00-04:00,572.8200073242188,580.219970703125,563.0999755859375,577.219970703125,28824600,0.0,0.0,META
2026-06-12 00:00:00-04:00,243.2100067138672,243.36000061035156,233.58999633789062,238.5500030517578,51186600,0.0,0.0,AMZN
2026-06-15 00:00:00-04:00,245.02000427246094,247.80999755859375,244.72999572753906,246.02000427246094,41711600,0.0,0.0,AMZN
2026-06-16 00:00:00-04:00,248.0,249.50999450683594,245.4499969482422,246.0,35187400,0.0,0.0,AMZN
2026-06-17 00:00:00-04:00,244.89999389648438,245.91000366210938,236.0,237.5,44780800,0.0,0.0,AMZN
2026-06-18 00:00:00-04:00,240.1199951171875,245.72999572753906,236.02000427246094,244.38999938964844,75624400,0.0,0.0,AMZN
2026-06-12 00:00:00-04:00,81.58000183105469,82.0,79.27999877929688,80.33999633789062,35309700,0.0,0.0,NFLX
2026-06-15 00:00:00-04:00,80.62000274658203,81.70999908447266,80.45999908447266,81.66999816894531,36430800,0.0,0.0,NFLX
2026-06-16 00:00:00-04:00,81.9000015258789,81.93000030517578,77.70999908447266,78.72000122070312,65054000,0.0,0.0,NFLX
2026-06-17 00:00:00-04:00,78.0999984741211,78.44999694824219,76.76000213623047,76.95999908447266,50338800,0.0,0.0,NFLX
2026-06-18 00:00:00-04:00,76.93000030517578,78.23999786376953,76.12000274658203,77.37999725341797,91920400,0.0,0.0,NFLX
2026-06-12 00:00:00-04:00,361.1000061035156,364.77301025390625,353.3399963378906,358.1600036621094,17637100,0.0,0.0,GOOG
2026-06-15 00:00:00-04:00,365.989990234375,370.6499938964844,364.6499938964844,367.1099853515625,17268600,0.0,0.0,GOOG
2026-06-16 00:00:00-04:00,367.4649963378906,373.6000061035156,365.32000732421875,371.1000061035156,16492800,0.0,0.0,GOOG
2026-06-17 00:00:00-04:00,367.04998779296875,370.1499938964844,360.2300109863281,362.1000061035156,16003500,0.0,0.0,GOOG
2026-06-18 00:00:00-04:00,363.8900146484375,369.0,356.6080017089844,367.4599914550781,29339100,0.0,0.0,GOOG
