Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2026-01-12 00:00:00-05:00,259.1600036621094,261.29998779296875,256.79998779296875,260.25,45263800,0.0,0.0,AAPL
2026-01-13 00:00:00-05:00,258.7200012207031,261.80999755859375,258.3900146484375,261.04998779296875,45730800,0.0,0.0,AAPL
2026-01-14 00:00:00-05:00,259.489990234375,261.82000732421875,256.7099914550781,259.9599914550781,40019400,0.0,0.0,AAPL
2026-01-15 00:00:00-05:00,260.6499938964844,261.0400085449219,257.04998779296875,258.2099914550781,39388600,0.0,0.0,AAPL
2026-01-16 00:00:00-05:00,257.8999938964844,258.8999938964844,254.92999267578125,255.52999877929688,72018600,0.0,0.0,AAPL
2026-01-12 00:00:00-05:00,652.530029296875,653.969970703125,641.22998046875,641.969970703125,14797200,0.0,0.0,META
2026-01-13 00:00:00-05:00,642.27001953125,642.27001953125,624.0999755859375,631.0900268554688,18030400,0.0,0.0,META
2026-01-14 00:00:00-05:00,626.5,628.4500122070312,614.8200073242188,615.52001953125,15527900,0.0,0.0,META
2026-01-15 00:00:00-05:00,618.47998046875,624.1699829101562,614.22998046875,620.7999877929688,13076100,0.0,0.0,META
2026-01-16 00:00:00-05:00,624.1799926757812,629.0800170898438,620.0800170898438,620.25,16869800,0.0,0.0,META
2026-01-12 00:00:00-05:00,246.72999572753906,248.94000244140625,245.9600067138672,246.47000122070312,35867800,0.0,0.0,AMZN
2026-01-13 00:00:00-05:00,246.52999877929688,247.66000366210938,240.25,242.60000610351562,38371800,0.0,0.0,AMZN
2026-01-14 00:00:00-05:00,241.14999389648438,241.27999877929688,236.22000122070312,236.64999389648438,41410600,0.0,0.0,AMZN
2026-01-15 00:00:00-05:00,239.30999755859375,240.64999389648438,236.6300048828125,238.17999267578125,43003600,0.0,0.0,AMZN
2026-01-16 00:00:00-05:00,239.08999633789062,239.57000732421875,236.41000366210938,239.1199951171875,45824700,0.0,0.0,AMZN
2026-01-12 00:00:00-05:00,89.69000244140625,90.33999633789062,89.33000183105469,89.41000366210938,36290600,0.0,0.0,NFLX
2026-01-13 00:00:00-05:00,89.44000244140625,91.1500015258789,89.06999969482422,90.31999969482422,45221100,0.0,0.0,NFLX
2026-01-14 00:00:00-05:00,91.23999786376953,91.58000183105469,87.94999694824219,88.55000305175781,49737700,0.0,0.0,NFLX
2026-01-15 00:00:00-05:00,89.0199966430664,89.88999938964844,87.81999969482422,88.05000305175781,36945100,0.0,0.0,NFLX
2026-01-16 00:00:00-05:00,88.33999633789062,88.51000213623047,87.77999877929688,88.0,47301500,0.0,0.0,NFLX
2026-01-12 00:00:00-05:00,326.5,334.44000244140625,325.510009765625,332.7300109863281,23893800,0.0,0.0,GOOG
2026-01-13 00:00:00-05:00,335.2799987792969,341.20001220703125,334.3500061035156,336.42999267578125,24616700,0.0,0.0,GOOG
2026-01-14 00:00:00-05:00,334.9849853515625,337.0299987792969,331.1400146484375,336.30999755859375,17839300,0.0,0.0,GOOG
2026-01-15 00:00:00-05:00,338.05499267578125,338.1300048828125,331.2900085449219,333.1600036621094,16424900,0.0,0.0,GOOG
2026-01-16 00:00:00-05:00,334.93499755859375,335.239990234375,328.1700134277344,330.3399963378906,21785400,0.0,0.0,GOOG
