Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2026-01-05 00:00:00-05:00,270.6400146484375,271.510009765625,266.1400146484375,267.260009765625,45647200,0.0,0.0,AAPL
2026-01-06 00:00:00-05:00,267.0,267.54998779296875,262.1199951171875,262.3599853515625,52352100,0.0,0.0,AAPL
2026-01-07 00:00:00-05:00,263.20001220703125,263.67999267578125,259.80999755859375,260.3299865722656,48309800,0.0,0.0,AAPL
2026-01-08 00:00:00-05:00,257.0199890136719,259.2900085449219,255.6999969482422,259.0400085449219,50419300,0.0,0.0,AAPL
2026-01-09 00:00:00-05:00,259.0799865722656,260.2099914550781,256.2200012207031,259.3699951171875,39952300,0.0,0.0,AAPL
2026-01-05 00:00:00-05:00,651.010009765625,664.5399780273438,647.75,658.7899780273438,12213700,0.0,0.0,META
2026-01-06 00:00:00-05:00,659.5700073242188,665.52001953125,651.9000244140625,660.6199951171875,11074400,0.0,0.0,META
2026-01-07 00:00:00-05:00,655.6400146484375,659.1500244140625,644.8099975585938,648.6900024414062,12846300,0.0,0.0,META
2026-01-08 00:00:00-05:00,645.8800048828125,647.0999755859375,635.719970703125,646.0599975585938,11921700,0.0,0.0,META
2026-01-09 00:00:00-05:00,645.4400024414062,654.9500122070312,642.8499755859375,653.0599975585938,11621500,0.0,0.0,META
2026-01-05 00:00:00-05:00,228.83999633789062,234.0,227.17999267578125,233.05999755859375,49733300,0.0,0.0,AMZN
2026-01-06 00:00:00-05:00,232.10000610351562,243.17999267578125,232.07000732421875,240.92999267578125,53764700,0.0,0.0,AMZN
2026-01-07 00:00:00-05:00,239.61000061035156,245.2899932861328,239.52000427246094,241.55999755859375,42236500,0.0,0.0,AMZN
2026-01-08 00:00:00-05:00,243.05999755859375,246.41000366210938,241.8800048828125,246.2899932861328,39509800,0.0,0.0,AMZN
2026-01-09 00:00:00-05:00,244.57000732421875,247.86000061035156,242.24000549316406,247.3800048828125,34534700,0.0,0.0,AMZN
2026-01-05 00:00:00-05:00,90.91999816894531,92.62999725341797,90.83999633789062,91.45999908447266,39183300,0.0,0.0,NFLX
2026-01-06 00:00:00-05:00,91.54000091552734,91.63999938964844,89.73999786376953,90.6500015258789,43331000,0.0,0.0,NFLX
2026-01-07 00:00:00-05:00,91.55999755859375,92.41999816894531,90.05999755859375,90.7300033569336,36525700,0.0,0.0,NFLX
2026-01-08 00:00:00-05:00,90.44999694824219,91.25,89.58000183105469,90.52999877929688,40068700,0.0,0.0,NFLX
2026-01-09 00:00:00-05:00,90.02999877929688,90.05000305175781,88.31999969482422,89.45999908447266,55504000,0.0,0.0,NFLX
2026-01-05 00:00:00-05:00,317.69500732421875,319.25,315.2489929199219,317.32000732421875,19934000,0.0,0.0,GOOG
2026-01-06 00:00:00-05:00,317.30999755859375,321.55999755859375,312.3399963378906,314.54998779296875,18989900,0.0,0.0,GOOG
2026-01-07 00:00:00-05:00,314.57000732421875,326.4649963378906,314.5,322.42999267578125,24681800,0.0,0.0,GOOG
2026-01-08 00:00:00-05:00,329.2650146484375,330.5400085449219,321.989990234375,326.010009765625,21789600,0.0,0.0,GOOG
2026-01-09 00:00:00-05:00,327.489990234375,331.4800109863281,326.25,329.1400146484375,17893400,0.0,0.0,GOOG
