Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-11-03 00:00:00-05:00,270.4200134277344,270.8500061035156,266.25,269.04998779296875,50194600,0.0,0.0,AAPL
2025-11-04 00:00:00-05:00,268.3299865722656,271.489990234375,267.6199951171875,270.0400085449219,49274800,0.0,0.0,AAPL
2025-11-07 00:00:00-05:00,269.7950134277344,272.2900085449219,267.0950012207031,267.32000732421875,28083510,0.0,0.0,AAPL
2025-11-03 00:00:00-05:00,656.0,659.3300170898438,636.1799926757812,637.7100219726562,33003600,0.0,0.0,META
2025-11-04 00:00:00-05:00,628.0399780273438,641.739990234375,626.010009765625,627.3200073242188,27356600,0.0,0.0,META
2025-11-07 00:00:00-05:00,616.4849853515625,617.4099731445312,601.2000122070312,614.5700073242188,22162831,0.0,0.0,META
2025-11-03 00:00:00-05:00,255.36000061035156,258.6000061035156,252.89999389648438,254.0,95997800,0.0,0.0,AMZN
2025-11-04 00:00:00-05:00,250.3800048828125,257.010009765625,248.66000366210938,249.32000732421875,51546300,0.0,0.0,AMZN
2025-11-07 00:00:00-05:00,242.89999389648438,243.1699981689453,238.49000549316406,241.3800048828125,26973358,0.0,0.0,AMZN
2025-11-03 00:00:00-05:00,1133.239990234375,1133.5,1075.1500244140625,1100.0899658203125,5863400,0.0,0.0,NFLX
2025-11-04 00:00:00-05:00,1099.989990234375,1104.5999755859375,1086.6800537109375,1092.9599609375,3871800,0.0,0.0,NFLX
2025-11-07 00:00:00-05:00,1094.175048828125,1108.219970703125,1087.5,1095.719970703125,2360338,0.0,0.0,NFLX
2025-11-03 00:00:00-05:00,282.4200134277344,285.94000244140625,280.3699951171875,284.1199951171875,19691800,0.0,0.0,GOOG
2025-11-04 00:00:00-05:00,277.06500244140625,281.8340148925781,276.864990234375,278.05999755859375,18123700,0.0,0.0,GOOG
2025-11-07 00:00:00-05:00,284.17999267578125,284.5,275.739990234375,277.7699890136719,14516389,0.0,0.0,GOOG
